0.202	1917.83	1917.83
0.203	1904.46	1904.46
0.204	1891.23	1891.23
0.205	1878.14	1878.14
0.206	1865.18	1865.18
0.207	1852.36	1852.36
0.208	1839.66	1839.66
0.209	1827.09	1827.09
0.21	1814.65	1814.65
0.211	1802.33	1802.33
0.212	1790.13	1790.13
0.213	1778.05	1778.05
0.214	1766.09	1766.09
0.215	1754.25	1754.25
0.216	1742.53	1742.53
0.217	1730.91	1730.91
0.218	1719.41	1719.41
0.219	1708.02	1708.02
0.22	1696.73	1696.73
0.221	1685.55	1685.55
0.222	1674.48	1674.48
0.223	1663.51	1663.51
0.224	1652.64	1652.64
0.225	1641.88	1641.88
0.226	1631.21	1631.21
0.227	1620.64	1620.64
0.228	1610.16	1610.16
0.229	1599.78	1599.78
0.23	1589.5	1589.5
0.231	1579.31	1579.31
0.232	1569.2	1569.2
0.233	1559.19	1559.19
0.234	1549.27	1549.27
0.235	1539.43	1539.43
0.236	1529.68	1529.68
0.237	1520.02	1520.02
0.238	1510.44	1510.44
0.239	1500.94	1500.94
0.24	1491.53	1491.53
0.241	1482.19	1482.19
0.242	1472.93	1472.93
0.243	1463.76	1463.76
0.244	1454.66	1454.66
0.245	1445.64	1445.64
0.246	1436.69	1436.69
0.247	1427.82	1427.82
0.248	1419.02	1419.02
0.249	1410.29	1410.29
0.25	1401.64	1401.64
0.251	1393.06	1393.06
0.252	1384.55	1384.55
0.253	1376.1	1376.1
0.254	1367.73	1367.73
0.255	1359.42	1359.42
0.256	1351.18	1351.18
0.257	1343.01	1343.01
0.258	1334.9	1334.9
0.259	1326.86	1326.86
0.26	1318.88	1318.88
0.261	1310.96	1310.96
0.262	1303.11	1303.11
0.263	1295.31	1295.31
0.264	1287.58	1287.58
0.265	1279.91	1279.91
0.266	1272.3	1272.3
0.267	1264.74	1264.74
0.268	1257.25	1257.25
0.269	1249.81	1249.81
0.27	1242.43	1242.43
0.271	1235.1	1235.1
0.272	1227.84	1227.84
0.273	1220.62	1220.62
0.274	1213.46	1213.46
0.275	1206.36	1206.36
0.276	1199.3	1199.3
0.277	1192.3	1192.3
0.278	1185.36	1185.36
0.279	1178.46	1178.46
0.28	1171.61	1171.61
0.281	1164.82	1164.82
0.282	1158.07	1158.07
0.283	1151.38	1151.38
0.284	1144.73	1144.73
0.285	1138.14	1138.14
0.286	1131.59	1131.59
0.287	1125.08	1125.08
0.288	1118.63	1118.63
0.289	1112.22	1112.22
0.29	1105.86	1105.86
0.291	1099.54	1099.54
0.292	1093.27	1093.27
0.293	1087.04	1087.04
0.294	1080.86	1080.86
0.295	1074.72	1074.72
0.296	1068.62	1068.62
0.297	1062.57	1062.57
0.298	1056.56	1056.56
0.299	1050.59	1050.59
0.3	1044.66	1044.66
0.301	1038.78	1038.78
0.302	1032.93	1032.93
0.303	1027.13	1027.13
0.304	1021.37	1021.37
0.305	1015.64	1015.64
0.306	1009.96	1009.96
0.307	1004.31	1004.31
0.308	998.705	998.705
0.309	993.137	993.137
0.31	987.606	987.606
0.311	982.114	982.114
0.312	976.658	976.658
0.313	971.24	971.24
0.314	965.858	965.858
0.315	960.512	960.512
0.316	955.203	955.203
0.317	949.929	949.929
0.318	944.69	944.69
0.319	939.486	939.486
0.32	934.317	934.317
0.321	929.182	929.182
0.322	924.082	924.082
0.323	919.015	919.015
0.324	913.982	913.982
0.325	908.982	908.982
0.326	904.015	904.015
0.327	899.08	899.08
0.328	894.178	894.178
0.329	889.308	889.308
0.33	884.469	884.469
0.331	879.662	879.662
0.332	874.887	874.887
0.333	870.142	870.142
0.334	865.428	865.428
0.335	860.744	860.745
0.336	856.091	856.091
0.337	851.468	851.468
0.338	846.874	846.874
0.339	842.31	842.31
0.34	837.775	837.775
0.341	833.269	833.269
0.342	828.791	828.791
0.343	824.342	824.342
0.344	819.922	819.922
0.345	815.529	815.529
0.346	811.164	811.164
0.347	806.827	806.827
0.348	802.516	802.517
0.349	798.234	798.234
0.35	793.977	793.977
0.351	789.748	789.748
0.352	785.545	785.545
0.353	781.368	781.368
0.354	777.217	777.217
0.355	773.092	773.092
0.356	768.993	768.993
0.357	764.919	764.919
0.358	760.87	760.87
0.359	756.846	756.847
0.36	752.847	752.848
0.361	748.873	748.873
0.362	744.923	744.923
0.363	740.997	740.997
0.364	737.095	737.095
0.365	733.217	733.217
0.366	729.363	729.363
0.367	725.532	725.532
0.368	721.724	721.724
0.369	717.94	717.94
0.37	714.178	714.178
0.371	710.439	710.439
0.372	706.723	706.723
0.373	703.028	703.028
0.374	699.357	699.357
0.375	695.707	695.707
0.376	692.079	692.079
0.377	688.472	688.472
0.378	684.887	684.887
0.379	681.324	681.324
0.38	677.782	677.782
0.381	674.26	674.26
0.382	670.76	670.76
0.383	667.28	667.28
0.384	663.821	663.821
0.385	660.382	660.382
0.386	656.963	656.963
0.387	653.565	653.565
0.388	650.186	650.186
0.389	646.827	646.827
0.39	643.488	643.488
0.391	640.168	640.168
0.392	636.868	636.868
0.393	633.586	633.586
0.394	630.324	630.324
0.395	627.081	627.081
0.396	623.856	623.856
0.397	620.65	620.65
0.398	617.462	617.463
0.399	614.293	614.293
0.4	611.142	611.142
0.401	608.009	608.009
0.402	604.894	604.894
0.403	601.797	601.797
0.404	598.717	598.717
0.405	595.655	595.655
0.406	592.61	592.61
0.407	589.583	589.583
0.408	586.572	586.572
0.409	583.579	583.579
0.41	580.602	580.602
0.411	577.643	577.643
0.412	574.699	574.699
0.413	571.773	571.773
0.414	568.863	568.863
0.415	565.969	565.969
0.416	563.091	563.091
0.417	560.229	560.229
0.418	557.383	557.383
0.419	554.553	554.553
0.42	551.739	551.739
0.421	548.94	548.94
0.422	546.157	546.157
0.423	543.389	543.389
0.424	540.636	540.636
0.425	537.898	537.898
0.426	535.175	535.175
0.427	532.468	532.468
0.428	529.775	529.775
0.429	527.096	527.096
0.43	524.433	524.433
0.431	521.783	521.783
0.432	519.149	519.149
0.433	516.528	516.528
0.434	513.922	513.922
0.435	511.329	511.329
0.436	508.751	508.751
0.437	506.186	506.186
0.438	503.636	503.636
0.439	501.099	501.099
0.44	498.575	498.575
0.441	496.065	496.065
0.442	493.568	493.568
0.443	491.085	491.085
0.444	488.615	488.615
0.445	486.158	486.158
0.446	483.714	483.714
0.447	481.283	481.283
0.448	478.864	478.864
0.449	476.459	476.459
0.45	474.066	474.066
0.451	471.686	471.686
0.452	469.318	469.318
0.453	466.962	466.962
0.454	464.619	464.619
0.455	462.288	462.288
0.456	459.969	459.969
0.457	457.662	457.662
0.458	455.367	455.368
0.459	453.085	453.085
0.46	450.813	450.813
0.461	448.554	448.554
0.462	446.306	446.306
0.463	444.07	444.07
0.464	441.845	441.845
0.465	439.632	439.632
0.466	437.43	437.43
0.467	435.239	435.239
0.468	433.059	433.059
0.469	430.891	430.891
0.47	428.733	428.733
0.471	426.586	426.586
0.472	424.451	424.451
0.473	422.326	422.326
0.474	420.212	420.212
0.475	418.108	418.108
0.476	416.015	416.015
0.477	413.933	413.933
0.478	411.86	411.86
0.479	409.799	409.799
0.48	407.747	407.747
0.481	405.706	405.706
0.482	403.675	403.675
0.483	401.654	401.654
0.484	399.644	399.644
0.485	397.643	397.643
0.486	395.652	395.652
0.487	393.67	393.67
0.488	391.699	391.699
0.489	389.737	389.737
0.49	387.785	387.785
0.491	385.843	385.843
0.492	383.91	383.91
0.493	381.986	381.986
0.494	380.072	380.072
0.495	378.167	378.167
0.496	376.272	376.272
0.497	374.385	374.385
0.498	372.508	372.508
0.499	370.64	370.64
0.5	368.781	368.781
0.501	366.931	366.931
0.502	365.09	365.09
0.503	363.257	363.257
0.504	361.434	361.434
0.505	359.619	359.619
0.506	357.813	357.813
0.507	356.015	356.015
0.508	354.227	354.227
0.509	352.446	352.446
0.51	350.674	350.674
0.511	348.911	348.911
0.512	347.156	347.156
0.513	345.409	345.409
0.514	343.67	343.67
0.515	341.94	341.94
0.516	340.218	340.218
0.517	338.504	338.504
0.518	336.798	336.798
0.519	335.1	335.1
0.52	333.41	333.41
0.521	331.728	331.728
0.522	330.053	330.053
0.523	328.387	328.387
0.524	326.728	326.728
0.525	325.077	325.077
0.526	323.434	323.434
0.527	321.798	321.798
0.528	320.17	320.17
0.529	318.549	318.549
0.53	316.936	316.936
0.531	315.331	315.331
0.532	313.732	313.732
0.533	312.141	312.141
0.534	310.558	310.558
0.535	308.981	308.981
0.536	307.412	307.412
0.537	305.85	305.85
0.538	304.295	304.295
0.539	302.748	302.748
0.54	301.207	301.207
0.541	299.673	299.673
0.542	298.146	298.146
0.543	296.626	296.626
0.544	295.113	295.113
0.545	293.607	293.607
0.546	292.108	292.108
0.547	290.615	290.615
0.548	289.13	289.13
0.549	287.65	287.65
0.55	286.178	286.178
0.551	284.712	284.712
0.552	283.253	283.253
0.553	281.8	281.8
0.554	280.354	280.354
0.555	278.914	278.914
0.556	277.48	277.48
0.557	276.053	276.053
0.558	274.632	274.632
0.559	273.218	273.218
0.56	271.81	271.81
0.561	270.408	270.408
0.562	269.012	269.012
0.563	267.622	267.622
0.564	266.239	266.239
0.565	264.862	264.862
0.566	263.49	263.49
0.567	262.125	262.125
0.568	260.766	260.766
0.569	259.413	259.413
0.57	258.065	258.065
0.571	256.724	256.724
0.572	255.388	255.388
0.573	254.058	254.058
0.574	252.734	252.734
0.575	251.416	251.416
0.576	250.104	250.104
0.577	248.797	248.797
0.578	247.496	247.496
0.579	246.2	246.2
0.58	244.91	244.91
0.581	243.626	243.626
0.582	242.347	242.347
0.583	241.074	241.074
0.584	239.806	239.806
0.585	238.544	238.544
0.586	237.287	237.287
0.587	236.036	236.036
0.588	234.789	234.789
0.589	233.549	233.549
0.59	232.313	232.313
0.591	231.083	231.083
0.592	229.858	229.858
0.593	228.639	228.639
0.594	227.424	227.424
0.595	226.215	226.215
0.596	225.011	225.011
0.597	223.812	223.812
0.598	222.618	222.618
0.599	221.429	221.429
0.6	220.245	220.245
0.601	219.066	219.066
0.602	217.893	217.893
0.603	216.724	216.724
0.604	215.56	215.56
0.605	214.401	214.401
0.606	213.247	213.247
0.607	212.098	212.098
0.608	210.953	210.953
0.609	209.814	209.814
0.61	208.679	208.679
0.611	207.549	207.549
0.612	206.424	206.424
0.613	205.303	205.303
0.614	204.187	204.187
0.615	203.076	203.076
0.616	201.97	201.97
0.617	200.868	200.868
0.618	199.77	199.77
0.619	198.678	198.678
0.62	197.589	197.589
0.621	196.506	196.506
0.622	195.427	195.427
0.623	194.352	194.352
0.624	193.282	193.282
0.625	192.216	192.216
0.626	191.155	191.155
0.627	190.098	190.098
0.628	189.046	189.046
0.629	187.997	187.997
0.63	186.954	186.954
0.631	185.914	185.914
0.632	184.879	184.879
0.633	183.848	183.848
0.634	182.821	182.821
0.635	181.799	181.799
0.636	180.781	180.781
0.637	179.767	179.767
0.638	178.757	178.757
0.639	177.751	177.751
0.64	176.75	176.75
0.641	175.752	175.752
0.642	174.759	174.759
0.643	173.77	173.77
0.644	172.785	172.785
0.645	171.804	171.804
0.646	170.827	170.827
0.647	169.854	169.854
0.648	168.884	168.884
0.649	167.919	167.919
0.65	166.958	166.958
0.651	166.001	166.001
0.652	165.048	165.048
0.653	164.098	164.098
0.654	163.153	163.153
0.655	162.211	162.211
0.656	161.273	161.273
0.657	160.339	160.339
0.658	159.409	159.409
0.659	158.483	158.483
0.66	157.56	157.56
0.661	156.641	156.641
0.662	155.726	155.726
0.663	154.815	154.815
0.664	153.907	153.907
0.665	153.003	153.003
0.666	152.103	152.103
0.667	151.206	151.206
0.668	150.313	150.313
0.669	149.424	149.424
0.67	148.538	148.538
0.671	147.656	147.656
0.672	146.778	146.778
0.673	145.903	145.903
0.674	145.031	145.031
0.675	144.163	144.163
0.676	143.299	143.299
0.677	142.438	142.438
0.678	141.581	141.581
0.679	140.727	140.727
0.68	139.876	139.876
0.681	139.03	139.03
0.682	138.186	138.186
0.683	137.346	137.346
0.684	136.509	136.509
0.685	135.676	135.676
0.686	134.846	134.846
0.687	134.02	134.02
0.688	133.196	133.196
0.689	132.377	132.377
0.69	131.56	131.56
0.691	130.747	130.747
0.692	129.937	129.937
0.693	129.13	129.13
0.694	128.327	128.327
0.695	127.527	127.527
0.696	126.73	126.73
0.697	125.936	125.936
0.698	125.146	125.146
0.699	124.359	124.359
0.7	123.575	123.575
0.701	122.794	122.794
0.702	122.016	122.016
0.703	121.242	121.242
0.704	120.471	120.471
0.705	119.703	119.703
0.706	118.937	118.937
0.707	118.176	118.176
0.708	117.417	117.417
0.709	116.661	116.661
0.71	115.908	115.908
0.711	115.159	115.159
0.712	114.412	114.412
0.713	113.668	113.668
0.714	112.928	112.928
0.715	112.19	112.19
0.716	111.456	111.456
0.717	110.725	110.725
0.718	109.996	109.996
0.719	109.27	109.27
0.72	108.548	108.548
0.721	107.828	107.828
0.722	107.112	107.112
0.723	106.398	106.398
0.724	105.687	105.687
0.725	104.979	104.979
0.726	104.274	104.274
0.727	103.572	103.572
0.728	102.873	102.873
0.729	102.176	102.176
0.73	101.483	101.483
0.731	100.792	100.792
0.732	100.104	100.104
0.733	99.4192	99.4192
0.734	98.737	98.737
0.735	98.0576	98.0576
0.736	97.381	97.381
0.737	96.7072	96.7072
0.738	96.0361	96.0361
0.739	95.3678	95.3678
0.74	94.7023	94.7023
0.741	94.0396	94.0396
0.742	93.3796	93.3796
0.743	92.7223	92.7223
0.744	92.0677	92.0677
0.745	91.4159	91.4159
0.746	90.7667	90.7667
0.747	90.1203	90.1203
0.748	89.4765	89.4765
0.749	88.8354	88.8354
0.75	88.197	88.197
0.751	87.5612	87.5612
0.752	86.9281	86.9281
0.753	86.2976	86.2976
0.754	85.6698	85.6698
0.755	85.0446	85.0446
0.756	84.422	84.422
0.757	83.802	83.802
0.758	83.1847	83.1847
0.759	82.5699	82.5699
0.76	81.9577	81.9577
0.761	81.3481	81.3481
0.762	80.741	80.741
0.763	80.1365	80.1365
0.764	79.5346	79.5346
0.765	78.9352	78.9352
0.766	78.3383	78.3383
0.767	77.744	77.744
0.768	77.1522	77.1522
0.769	76.5629	76.5629
0.77	75.9761	75.9761
0.771	75.3918	75.3918
0.772	74.81	74.81
0.773	74.2307	74.2307
0.774	73.6539	73.6539
0.775	73.0795	73.0795
0.776	72.5076	72.5076
0.777	71.9382	71.9382
0.778	71.3712	71.3712
0.779	70.8066	70.8066
0.78	70.2445	70.2445
0.781	69.6848	69.6848
0.782	69.1276	69.1276
0.783	68.5727	68.5727
0.784	68.0203	68.0203
0.785	67.4702	67.4702
0.786	66.9226	66.9226
0.787	66.3773	66.3773
0.788	65.8344	65.8344
0.789	65.2939	65.2939
0.79	64.7558	64.7558
0.791	64.22	64.22
0.792	63.6866	63.6866
0.793	63.1556	63.1556
0.794	62.6268	62.6268
0.795	62.1005	62.1005
0.796	61.5764	61.5764
0.797	61.0547	61.0547
0.798	60.5353	60.5353
0.799	60.0182	60.0182
0.8	59.5034	59.5034
0.801	58.9909	58.9909
0.802	58.4808	58.4808
0.803	57.9729	57.9729
0.804	57.4673	57.4673
0.805	56.964	56.964
0.806	56.4629	56.4629
0.807	55.9641	55.9641
0.808	55.4676	55.4676
0.809	54.9734	54.9734
0.81	54.4814	54.4814
0.811	53.9916	53.9916
0.812	53.5041	53.5041
0.813	53.0189	53.0189
0.814	52.5358	52.5358
0.815	52.055	52.055
0.816	51.5764	51.5764
0.817	51.1001	51.1001
0.818	50.6259	50.6259
0.819	50.154	50.154
0.82	49.6842	49.6842
0.821	49.2167	49.2167
0.822	48.7514	48.7514
0.823	48.2882	48.2882
0.824	47.8272	47.8272
0.825	47.3685	47.3685
0.826	46.9118	46.9118
0.827	46.4574	46.4574
0.828	46.0051	46.0051
0.829	45.555	45.555
0.83	45.1071	45.1071
0.831	44.6613	44.6613
0.832	44.2177	44.2177
0.833	43.7762	43.7762
0.834	43.3368	43.3368
0.835	42.8996	42.8996
0.836	42.4645	42.4645
0.837	42.0316	42.0316
0.838	41.6008	41.6008
0.839	41.1721	41.1721
0.84	40.7455	40.7455
0.841	40.3211	40.3211
0.842	39.8988	39.8988
0.843	39.4785	39.4785
0.844	39.0604	39.0604
0.845	38.6444	38.6444
0.846	38.2305	38.2305
0.847	37.8187	37.8187
0.848	37.409	37.409
0.849	37.0013	37.0013
0.85	36.5958	36.5958
0.851	36.1923	36.1923
0.852	35.791	35.791
0.853	35.3917	35.3917
0.854	34.9944	34.9944
0.855	34.5993	34.5993
0.856	34.2062	34.2062
0.857	33.8152	33.8152
0.858	33.4263	33.4263
0.859	33.0394	33.0394
0.86	32.6546	32.6546
0.861	32.2718	32.2718
0.862	31.8911	31.8911
0.863	31.5125	31.5125
0.864	31.1359	31.1359
0.865	30.7613	30.7613
0.866	30.3888	30.3888
0.867	30.0183	30.0183
0.868	29.6499	29.6499
0.869	29.2835	29.2835
0.87	28.9192	28.9192
0.871	28.5569	28.5569
0.872	28.1967	28.1967
0.873	27.8384	27.8384
0.874	27.4822	27.4822
0.875	27.1281	27.1281
0.876	26.7759	26.7759
0.877	26.4258	26.4258
0.878	26.0777	26.0777
0.879	25.7317	25.7317
0.88	25.3877	25.3877
0.881	25.0457	25.0457
0.882	24.7057	24.7057
0.883	24.3677	24.3677
0.884	24.0318	24.0318
0.885	23.6979	23.6979
0.886	23.366	23.366
0.887	23.0361	23.0361
0.888	22.7083	22.7083
0.889	22.3824	22.3824
0.89	22.0586	22.0586
0.891	21.7368	21.7368
0.892	21.417	21.417
0.893	21.0993	21.0993
0.894	20.7835	20.7835
0.895	20.4698	20.4698
0.896	20.1581	20.1581
0.897	19.8484	19.8484
0.898	19.5407	19.5407
0.899	19.2351	19.2351
0.9	18.9314	18.9314
0.901	18.6298	18.6298
0.902	18.3303	18.3303
0.903	18.0327	18.0327
0.904	17.7372	17.7372
0.905	17.4436	17.4436
0.906	17.1522	17.1522
0.907	16.8627	16.8627
0.908	16.5753	16.5753
0.909	16.2899	16.2899
0.91	16.0065	16.0065
0.911	15.7252	15.7252
0.912	15.4459	15.4459
0.913	15.1687	15.1687
0.914	14.8935	14.8935
0.915	14.6203	14.6203
